bpm,source,timestamp
74,awake,2023-10-10T18:56:12+00:00
72,awake,2023-10-10T19:05:03+00:00
79,awake,2023-10-10T19:05:18+00:00
75,awake,2023-10-10T19:05:24+00:00
111,awake,2023-10-10T20:07:33+00:00
117,awake,2023-10-10T20:07:34+00:00
120,awake,2023-10-10T20:07:35+00:00
88,awake,2023-10-10T20:27:35+00:00
91,awake,2023-10-10T20:27:45+00:00
95,awake,2023-10-10T20:27:49+00:00
92,awake,2023-10-10T20:32:21+00:00
87,awake,2023-10-10T20:32:26+00:00
84,awake,2023-10-10T20:32:45+00:00
94,awake,2023-10-10T20:36:46+00:00
87,awake,2023-10-10T20:37:21+00:00
82,awake,2023-10-10T20:37:27+00:00
78,awake,2023-10-10T20:46:53+00:00
81,awake,2023-10-10T20:47:15+00:00
83,awake,2023-10-10T20:47:46+00:00
84,awake,2023-10-10T20:56:39+00:00
91,awake,2023-10-10T20:56:41+00:00
70,awake,2023-10-10T20:56:51+00:00
71,awake,2023-10-10T21:01:09+00:00
81,awake,2023-10-10T21:01:44+00:00
77,awake,2023-10-10T21:01:49+00:00
74,awake,2023-10-10T21:21:35+00:00
70,awake,2023-10-10T21:22:05+00:00
81,awake,2023-10-10T21:22:35+00:00
68,awake,2023-10-10T21:31:15+00:00
74,awake,2023-10-10T21:31:23+00:00
71,awake,2023-10-10T21:31:45+00:00
70,awake,2023-10-10T21:39:38+00:00
77,awake,2023-10-10T21:40:09+00:00
73,awake,2023-10-10T21:41:09+00:00
68,awake,2023-10-10T21:45:27+00:00
71,awake,2023-10-10T21:45:29+00:00
76,awake,2023-10-10T21:45:32+00:00
71,awake,2023-10-10T22:03:19+00:00
68,awake,2023-10-10T22:04:18+00:00
73,awake,2023-10-10T22:04:27+00:00
70,awake,2023-10-10T22:09:05+00:00
76,awake,2023-10-10T22:09:25+00:00
73,awake,2023-10-10T22:09:43+00:00
62,awake,2023-10-10T22:13:36+00:00
69,awake,2023-10-10T22:13:46+00:00
73,awake,2023-10-10T22:14:09+00:00
92,awake,2023-10-10T22:16:34+00:00
74,awake,2023-10-10T22:16:46+00:00
88,awake,2023-10-10T22:16:48+00:00
67,awake,2023-10-10T22:18:34+00:00
60,awake,2023-10-10T22:18:38+00:00
55,awake,2023-10-10T22:19:15+00:00
75,awake,2023-10-10T22:24:06+00:00
71,awake,2023-10-10T22:24:09+00:00
67,awake,2023-10-10T22:24:11+00:00
64,awake,2023-10-10T22:29:13+00:00
65,awake,2023-10-10T22:29:15+00:00
67,awake,2023-10-10T22:29:23+00:00
66,awake,2023-10-10T22:32:11+00:00
69,awake,2023-10-10T22:33:12+00:00
72,awake,2023-10-10T22:33:28+00:00
63,awake,2023-10-10T22:37:58+00:00
69,awake,2023-10-10T22:38:14+00:00
65,awake,2023-10-10T22:38:29+00:00
69,awake,2023-10-10T22:42:57+00:00
63,awake,2023-10-10T22:43:02+00:00
67,awake,2023-10-10T22:43:15+00:00
70,awake,2023-10-10T22:45:36+00:00
78,awake,2023-10-10T22:45:41+00:00
68,awake,2023-10-10T22:45:46+00:00
65,awake,2023-10-10T22:48:41+00:00
68,awake,2023-10-10T22:49:07+00:00
71,awake,2023-10-10T22:50:10+00:00
73,awake,2023-10-10T22:54:08+00:00
74,awake,2023-10-10T22:54:51+00:00
71,awake,2023-10-10T22:54:52+00:00
67,awake,2023-10-10T22:56:41+00:00
66,awake,2023-10-10T22:57:14+00:00
70,awake,2023-10-10T22:57:17+00:00
70,awake,2023-10-10T22:59:30+00:00
66,awake,2023-10-10T22:59:31+00:00
62,awake,2023-10-10T22:59:32+00:00
71,awake,2023-10-10T23:04:07+00:00
76,awake,2023-10-10T23:04:26+00:00
67,awake,2023-10-10T23:04:46+00:00
70,awake,2023-10-10T23:06:40+00:00
72,awake,2023-10-10T23:06:45+00:00
71,awake,2023-10-10T23:06:46+00:00
68,awake,2023-10-10T23:08:35+00:00
70,awake,2023-10-10T23:09:09+00:00
64,awake,2023-10-10T23:09:10+00:00
63,awake,2023-10-10T23:12:35+00:00
66,awake,2023-10-10T23:12:41+00:00
62,awake,2023-10-10T23:13:15+00:00
64,awake,2023-10-10T23:14:54+00:00
75,awake,2023-10-10T23:15:05+00:00
70,awake,2023-10-10T23:15:10+00:00
66,awake,2023-10-10T23:25:47+00:00
65,awake,2023-10-10T23:30:18+00:00
61,awake,2023-10-10T23:30:27+00:00
69,awake,2023-10-10T23:30:31+00:00
60,awake,2023-10-10T23:36:42+00:00
63,awake,2023-10-10T23:36:51+00:00
71,awake,2023-10-10T23:37:13+00:00
69,awake,2023-10-10T23:41:47+00:00
63,awake,2023-10-10T23:42:04+00:00
58,awake,2023-10-10T23:42:12+00:00
62,awake,2023-10-10T23:44:56+00:00
58,awake,2023-10-10T23:44:57+00:00
68,awake,2023-10-10T23:45:04+00:00
69,awake,2023-10-10T23:47:01+00:00
72,awake,2023-10-10T23:47:06+00:00
65,awake,2023-10-10T23:47:08+00:00
68,awake,2023-10-10T23:57:47+00:00
64,awake,2023-10-10T23:57:51+00:00
59,awake,2023-10-10T23:58:41+00:00
60,awake,2023-10-11T00:03:10+00:00
57,awake,2023-10-11T00:03:38+00:00
72,awake,2023-10-11T00:04:25+00:00
60,awake,2023-10-11T00:08:14+00:00
61,awake,2023-10-11T00:08:30+00:00
69,awake,2023-10-11T00:08:40+00:00
69,awake,2023-10-11T00:11:40+00:00
62,awake,2023-10-11T00:11:59+00:00
58,awake,2023-10-11T00:12:36+00:00
64,awake,2023-10-11T00:16:07+00:00
61,awake,2023-10-11T00:16:17+00:00
59,awake,2023-10-11T00:17:35+00:00
58,awake,2023-10-11T00:23:09+00:00
62,awake,2023-10-11T00:23:53+00:00
57,awake,2023-10-11T00:24:34+00:00
56,awake,2023-10-11T00:28:53+00:00
61,awake,2023-10-11T00:29:13+00:00
58,awake,2023-10-11T00:30:05+00:00
80,awake,2023-10-11T00:57:41+00:00
75,awake,2023-10-11T00:57:42+00:00
74,awake,2023-10-11T00:57:46+00:00
81,awake,2023-10-11T01:03:49+00:00
86,awake,2023-10-11T01:03:54+00:00
79,awake,2023-10-11T01:05:34+00:00
83,awake,2023-10-11T01:06:35+00:00
88,awake,2023-10-11T01:06:36+00:00
87,awake,2023-10-11T01:10:55+00:00
92,awake,2023-10-11T01:10:56+00:00
83,awake,2023-10-11T01:11:02+00:00
91,awake,2023-10-11T01:13:52+00:00
87,awake,2023-10-11T01:13:54+00:00
89,awake,2023-10-11T01:13:57+00:00
86,awake,2023-10-11T01:24:11+00:00
81,awake,2023-10-11T01:24:18+00:00
84,awake,2023-10-11T01:24:27+00:00
77,awake,2023-10-11T01:31:16+00:00
72,awake,2023-10-11T01:32:49+00:00
68,awake,2023-10-11T01:37:02+00:00
73,awake,2023-10-11T01:38:05+00:00
76,awake,2023-10-11T01:38:06+00:00
72,awake,2023-10-11T01:41:48+00:00
79,awake,2023-10-11T01:42:55+00:00
75,awake,2023-10-11T01:43:02+00:00
71,awake,2023-10-11T01:46:54+00:00
74,awake,2023-10-11T01:48:00+00:00
78,awake,2023-10-11T01:48:03+00:00
78,awake,2023-10-11T01:52:26+00:00
73,awake,2023-10-11T01:52:32+00:00
69,awake,2023-10-11T01:52:45+00:00
82,awake,2023-10-11T02:02:27+00:00
80,awake,2023-10-11T02:02:35+00:00
77,awake,2023-10-11T02:02:51+00:00
82,awake,2023-10-11T02:12:23+00:00
95,awake,2023-10-11T02:13:03+00:00
87,awake,2023-10-11T02:13:10+00:00
74,awake,2023-10-11T02:23:14+00:00
81,awake,2023-10-11T02:23:51+00:00
77,awake,2023-10-11T02:23:57+00:00
78,awake,2023-10-11T02:32:33+00:00
75,awake,2023-10-11T02:33:18+00:00
71,awake,2023-10-11T02:33:30+00:00
78,awake,2023-10-11T02:42:22+00:00
85,awake,2023-10-11T02:42:43+00:00
96,awake,2023-10-11T02:43:46+00:00
79,awake,2023-10-11T02:52:27+00:00
84,awake,2023-10-11T02:52:40+00:00
65,awake,2023-10-11T03:02:26+00:00
74,awake,2023-10-11T03:03:28+00:00
69,awake,2023-10-11T03:03:29+00:00
74,awake,2023-10-11T03:07:30+00:00
81,awake,2023-10-11T03:08:01+00:00
77,awake,2023-10-11T03:08:26+00:00
74,awake,2023-10-11T03:12:45+00:00
70,awake,2023-10-11T03:13:43+00:00
66,awake,2023-10-11T03:13:57+00:00
74,awake,2023-10-11T03:20:48+00:00
67,awake,2023-10-11T03:21:09+00:00
63,awake,2023-10-11T03:22:13+00:00
64,awake,2023-10-11T03:26:24+00:00
61,awake,2023-10-11T03:26:57+00:00
58,awake,2023-10-11T03:27:19+00:00
63,awake,2023-10-11T03:31:03+00:00
60,awake,2023-10-11T03:32:05+00:00
65,awake,2023-10-11T03:32:50+00:00
68,awake,2023-10-11T03:36:31+00:00
66,awake,2023-10-11T03:37:11+00:00
63,awake,2023-10-11T03:37:28+00:00
58,awake,2023-10-11T03:41:40+00:00
63,awake,2023-10-11T03:42:05+00:00
60,awake,2023-10-11T03:42:27+00:00
63,awake,2023-10-11T03:47:19+00:00
65,awake,2023-10-11T03:47:39+00:00
60,awake,2023-10-11T03:48:14+00:00
59,awake,2023-10-11T03:56:57+00:00
61,awake,2023-10-11T03:58:02+00:00
57,awake,2023-10-11T03:58:06+00:00
62,awake,2023-10-11T04:04:50+00:00
67,awake,2023-10-11T04:05:00+00:00
64,awake,2023-10-11T04:05:01+00:00
65,awake,2023-10-11T04:07:11+00:00
61,awake,2023-10-11T04:07:41+00:00
67,awake,2023-10-11T04:08:41+00:00
63,awake,2023-10-11T04:12:47+00:00
66,awake,2023-10-11T04:12:51+00:00
60,awake,2023-10-11T04:13:43+00:00
65,awake,2023-10-11T04:17:43+00:00
60,awake,2023-10-11T04:18:42+00:00
68,awake,2023-10-11T04:18:47+00:00
74,awake,2023-10-11T04:22:47+00:00
76,awake,2023-10-11T04:22:49+00:00
96,awake,2023-10-11T04:23:23+00:00
56,awake,2023-10-11T04:25:10+00:00
51,awake,2023-10-11T04:25:38+00:00
52,awake,2023-10-11T04:26:15+00:00
55,awake,2023-10-11T04:30:14+00:00
60,awake,2023-10-11T04:31:24+00:00
67,awake,2023-10-11T04:31:33+00:00
62,rest,2023-10-11T04:35:01+00:00
71,awake,2023-10-11T04:52:24+00:00
67,awake,2023-10-11T04:52:59+00:00
64,awake,2023-10-11T04:53:21+00:00
65,awake,2023-10-11T04:57:38+00:00
73,awake,2023-10-11T04:58:12+00:00
80,awake,2023-10-11T04:59:08+00:00
62,awake,2023-10-11T05:06:06+00:00
58,awake,2023-10-11T05:06:09+00:00
55,awake,2023-10-11T05:06:37+00:00
64,awake,2023-10-11T05:11:24+00:00
60,awake,2023-10-11T05:11:39+00:00
69,awake,2023-10-11T05:11:55+00:00
62,awake,2023-10-11T05:16:56+00:00
68,awake,2023-10-11T05:17:00+00:00
64,awake,2023-10-11T05:17:08+00:00
62,awake,2023-10-11T05:22:39+00:00
59,awake,2023-10-11T05:22:52+00:00
67,awake,2023-10-11T05:23:32+00:00
64,awake,2023-10-11T05:29:37+00:00
69,awake,2023-10-11T05:29:39+00:00
59,awake,2023-10-11T05:30:06+00:00
48,awake,2023-10-11T05:38:23+00:00
50,awake,2023-10-11T05:38:30+00:00
49,awake,2023-10-11T05:38:55+00:00
48,rest,2023-10-11T05:39:02+00:00
49,rest,2023-10-11T05:44:02+00:00
59,awake,2023-10-11T06:01:05+00:00
66,awake,2023-10-11T06:01:16+00:00
64,awake,2023-10-11T06:01:19+00:00
61,awake,2023-10-11T06:03:52+00:00
66,awake,2023-10-11T06:04:10+00:00
